split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.9898167006109979,0.990881684293763,0.9900583228642897,0.9898167006109979,0.9897974562436342,0.9881422924901185,1.0,0.9918032786885246,0.9999125683060109,0.9938650306748467,1.0,0.9975609756097561,0.9999698885877748,0.9933774834437086,0.9933774834437086,0.9970588235294118,0.9999026100506428,0.9848484848484849,0.9701492537313433,1.0,0.9997073456248171,0.9998731031423115,0.033677309068667186
test,0.7061143984220908,0.6333697099055726,0.6399585101508178,0.7061143984220908,0.6901115618760892,0.9259259259259259,0.8865248226950354,0.9890710382513661,0.9890129054761074,0.8165680473372781,0.711340206185567,0.9926829268292683,0.9437264269549912,0.7136363636363636,0.8532608695652174,0.6934984520123839,0.899969713285772,0.1037037037037037,0.08235294117647059,0.8981042654028436,0.8588792863116812,0.9228970830071379,1.174326933347262
